timestamp,type,value
2025-06-09 12:18:48.524,Raw EEG,28
2025-06-09 12:18:48.527,Raw EEG,28
2025-06-09 12:18:48.536,Raw EEG,28
2025-06-09 12:18:48.540,Raw EEG,28
2025-06-09 12:18:48.544,Raw EEG,29
2025-06-09 12:18:48.556,Raw EEG,29
2025-06-09 12:18:48.560,Raw EEG,29
2025-06-09 12:18:48.569,Raw EEG,28
2025-06-09 12:18:48.574,Raw EEG,28
2025-06-09 12:18:48.579,Raw EEG,28
2025-06-09 12:18:48.590,Raw EEG,28
2025-06-09 12:18:48.597,Raw EEG,28
2025-06-09 12:18:48.604,Raw EEG,28
2025-06-09 12:18:48.609,Raw EEG,28
2025-06-09 12:18:48.613,Raw EEG,28
2025-06-09 12:18:48.618,Raw EEG,28
2025-06-09 12:18:48.623,Raw EEG,28
2025-06-09 12:18:48.627,Raw EEG,28
2025-06-09 12:18:48.635,Raw EEG,28
2025-06-09 12:18:48.639,Raw EEG,28
2025-06-09 12:18:48.642,Raw EEG,28
2025-06-09 12:18:48.648,Raw EEG,29
2025-06-09 12:18:48.653,Raw EEG,28
2025-06-09 12:18:48.656,Raw EEG,28
2025-06-09 12:18:48.659,Raw EEG,28
2025-06-09 12:18:48.661,Raw EEG,28
2025-06-09 12:18:48.670,Raw EEG,29
2025-06-09 12:18:48.672,Raw EEG,28
2025-06-09 12:18:48.675,Raw EEG,28
2025-06-09 12:18:48.678,Raw EEG,28
2025-06-09 12:18:48.683,Raw EEG,28
2025-06-09 12:18:48.686,Raw EEG,28
2025-06-09 12:18:48.689,Raw EEG,28
2025-06-09 12:18:48.692,Raw EEG,28
2025-06-09 12:18:48.696,Raw EEG,28
2025-06-09 12:18:48.700,Raw EEG,28
2025-06-09 12:18:48.703,Raw EEG,28
2025-06-09 12:18:48.705,Raw EEG,28
2025-06-09 12:18:48.708,Raw EEG,28
2025-06-09 12:18:48.710,Raw EEG,28
2025-06-09 12:18:48.715,Raw EEG,28
2025-06-09 12:18:48.718,Raw EEG,28
2025-06-09 12:18:48.721,Raw EEG,28
2025-06-09 12:18:48.723,Raw EEG,28
2025-06-09 12:18:48.726,Raw EEG,28
2025-06-09 12:18:48.734,Raw EEG,29
2025-06-09 12:18:48.736,Raw EEG,28
2025-06-09 12:18:48.739,Raw EEG,28
2025-06-09 12:18:48.741,Raw EEG,29
2025-06-09 12:18:48.744,Raw EEG,29
2025-06-09 12:18:48.747,Raw EEG,28
2025-06-09 12:18:48.752,Raw EEG,28
2025-06-09 12:18:48.754,Raw EEG,28
2025-06-09 12:18:48.757,Raw EEG,28
2025-06-09 12:18:48.760,Raw EEG,29
2025-06-09 12:18:48.767,Raw EEG,28
2025-06-09 12:18:48.769,Raw EEG,28
2025-06-09 12:18:48.772,Raw EEG,29
2025-06-09 12:18:48.774,Raw EEG,29
2025-06-09 12:18:48.777,Raw EEG,28
2025-06-09 12:18:48.782,Raw EEG,28
2025-06-09 12:18:48.785,Raw EEG,29
2025-06-09 12:18:48.787,Raw EEG,29
2025-06-09 12:18:48.790,Raw EEG,29
2025-06-09 12:18:48.793,Raw EEG,28
2025-06-09 12:18:48.800,Raw EEG,29
2025-06-09 12:18:48.803,Raw EEG,28
2025-06-09 12:18:48.805,Raw EEG,29
2025-06-09 12:18:48.809,Raw EEG,29
2025-06-09 12:18:48.812,Raw EEG,29
2025-06-09 12:18:48.816,Raw EEG,29
2025-06-09 12:18:48.819,Raw EEG,28
2025-06-09 12:18:48.822,Raw EEG,29
2025-06-09 12:18:48.825,Raw EEG,29
2025-06-09 12:18:48.829,Raw EEG,29
2025-06-09 12:18:48.833,Raw EEG,28
2025-06-09 12:18:48.836,Raw EEG,29
2025-06-09 12:18:48.842,Raw EEG,29
2025-06-09 12:18:48.849,Raw EEG,29
2025-06-09 12:18:48.855,Raw EEG,29
2025-06-09 12:18:48.860,Raw EEG,29
2025-06-09 12:18:48.873,Raw EEG,29
2025-06-09 12:18:48.877,Raw EEG,29
2025-06-09 12:18:48.888,Raw EEG,29
2025-06-09 12:18:48.892,Raw EEG,29
2025-06-09 12:18:48.896,Raw EEG,28
2025-06-09 12:18:48.904,Raw EEG,29
2025-06-09 12:18:48.907,Raw EEG,29
2025-06-09 12:18:48.910,Raw EEG,29
2025-06-09 12:18:48.913,Raw EEG,29
2025-06-09 12:18:48.918,Raw EEG,28
2025-06-09 12:18:48.921,Raw EEG,29
2025-06-09 12:18:48.924,Raw EEG,29
2025-06-09 12:18:48.927,Raw EEG,29
2025-06-09 12:18:48.941,Raw EEG,29
2025-06-09 12:18:48.944,Raw EEG,29
2025-06-09 12:18:48.948,Raw EEG,32
2025-06-09 12:18:48.951,Raw EEG,29
2025-06-09 12:18:48.954,Raw EEG,29
2025-06-09 12:18:48.957,Raw EEG,29
2025-06-09 12:18:48.960,Raw EEG,29
2025-06-09 12:18:48.965,Raw EEG,29
2025-06-09 12:18:48.968,Raw EEG,32
2025-06-09 12:18:48.971,Raw EEG,29
2025-06-09 12:18:48.975,Raw EEG,28
2025-06-09 12:18:48.980,Raw EEG,29
2025-06-09 12:18:48.984,Raw EEG,29
2025-06-09 12:18:48.987,Raw EEG,29
2025-06-09 12:18:48.991,Raw EEG,29
2025-06-09 12:18:48.994,Raw EEG,29
2025-06-09 12:18:49.002,Raw EEG,29
2025-06-09 12:18:49.005,Raw EEG,29
2025-06-09 12:18:49.009,Raw EEG,28
2025-06-09 12:18:49.014,Raw EEG,28
2025-06-09 12:18:49.019,Raw EEG,28
2025-06-09 12:18:49.023,Raw EEG,29
2025-06-09 12:18:49.026,Raw EEG,29
2025-06-09 12:18:49.034,Raw EEG,29
2025-06-09 12:18:49.038,Raw EEG,29
2025-06-09 12:18:49.041,Raw EEG,29
2025-06-09 12:18:49.046,Raw EEG,29
2025-06-09 12:18:49.050,Raw EEG,32
2025-06-09 12:18:49.054,Raw EEG,29
2025-06-09 12:18:49.057,Raw EEG,29
2025-06-09 12:18:49.061,Raw EEG,29
2025-06-09 12:18:49.067,Raw EEG,29
2025-06-09 12:18:49.070,Raw EEG,32
2025-06-09 12:18:49.073,Raw EEG,29
2025-06-09 12:18:49.077,Raw EEG,29
2025-06-09 12:18:49.081,Raw EEG,32
2025-06-09 12:18:49.085,Raw EEG,32
2025-06-09 12:18:49.088,Raw EEG,29
2025-06-09 12:18:49.091,Raw EEG,29
2025-06-09 12:18:49.095,Raw EEG,29
2025-06-09 12:18:49.100,Raw EEG,29
2025-06-09 12:18:49.103,Raw EEG,29
2025-06-09 12:18:49.107,Raw EEG,32
2025-06-09 12:18:49.110,Raw EEG,32
2025-06-09 12:18:49.115,Raw EEG,29
2025-06-09 12:18:49.119,Raw EEG,29
2025-06-09 12:18:49.122,Raw EEG,28
2025-06-09 12:18:49.125,Raw EEG,29
2025-06-09 12:18:49.129,Raw EEG,29
2025-06-09 12:18:49.135,Raw EEG,29
2025-06-09 12:18:49.138,Raw EEG,32
2025-06-09 12:18:49.141,Raw EEG,29
2025-06-09 12:18:49.143,Raw EEG,32
2025-06-09 12:18:49.148,Raw EEG,29
2025-06-09 12:18:49.151,Raw EEG,29
2025-06-09 12:18:49.154,Raw EEG,29
2025-06-09 12:18:49.158,Raw EEG,29
2025-06-09 12:18:49.165,Raw EEG,32
2025-06-09 12:18:49.169,Raw EEG,29
2025-06-09 12:18:49.172,Raw EEG,29
2025-06-09 12:18:49.175,Raw EEG,29
2025-06-09 12:18:49.180,Raw EEG,32
2025-06-09 12:18:49.184,Raw EEG,32
2025-06-09 12:18:49.188,Raw EEG,29
2025-06-09 12:18:49.191,Raw EEG,32
2025-06-09 12:18:49.198,Raw EEG,29
2025-06-09 12:18:49.205,Raw EEG,29
2025-06-09 12:18:49.209,Raw EEG,32
2025-06-09 12:18:49.215,Raw EEG,29
2025-06-09 12:18:49.218,Raw EEG,29
2025-06-09 12:18:49.221,Raw EEG,32
2025-06-09 12:18:49.225,Raw EEG,32
2025-06-09 12:18:49.229,Raw EEG,29
2025-06-09 12:18:49.233,Raw EEG,32
2025-06-09 12:18:49.236,Raw EEG,32
2025-06-09 12:18:49.239,Raw EEG,32
2025-06-09 12:18:49.242,Raw EEG,29
2025-06-09 12:18:49.246,Raw EEG,32
2025-06-09 12:18:49.250,Raw EEG,29
2025-06-09 12:18:49.253,Raw EEG,32
2025-06-09 12:18:49.256,Raw EEG,32
2025-06-09 12:18:49.260,Raw EEG,29
2025-06-09 12:18:49.267,Raw EEG,32
2025-06-09 12:18:49.270,Raw EEG,32
2025-06-09 12:18:49.273,Raw EEG,32
2025-06-09 12:18:49.276,Raw EEG,32
2025-06-09 12:18:49.279,Raw EEG,32
2025-06-09 12:18:49.283,Raw EEG,32
2025-06-09 12:18:49.286,Raw EEG,29
2025-06-09 12:18:49.289,Raw EEG,29
2025-06-09 12:18:49.292,Raw EEG,29
2025-06-09 12:18:49.299,Raw EEG,32
2025-06-09 12:18:49.302,Raw EEG,29
2025-06-09 12:18:49.305,Raw EEG,29
2025-06-09 12:18:49.308,Raw EEG,32
2025-06-09 12:18:49.312,Raw EEG,32
2025-06-09 12:18:49.316,Raw EEG,32
2025-06-09 12:18:49.319,Raw EEG,32
2025-06-09 12:18:49.322,Raw EEG,29
2025-06-09 12:18:49.325,Raw EEG,32
2025-06-09 12:18:49.329,Raw EEG,29
2025-06-09 12:18:49.336,Raw EEG,29
2025-06-09 12:18:49.339,Raw EEG,32
2025-06-09 12:18:49.342,Raw EEG,29
2025-06-09 12:18:49.346,Raw EEG,32
2025-06-09 12:18:49.350,Raw EEG,29
2025-06-09 12:18:49.354,Raw EEG,29
2025-06-09 12:18:49.357,Raw EEG,32
2025-06-09 12:18:49.361,Raw EEG,32
2025-06-09 12:18:49.365,Raw EEG,32
2025-06-09 12:18:49.369,Raw EEG,32
2025-06-09 12:18:49.372,Raw EEG,29
2025-06-09 12:18:49.375,Raw EEG,29
2025-06-09 12:18:49.379,Raw EEG,32
2025-06-09 12:18:49.384,Raw EEG,32
2025-06-09 12:18:49.388,Raw EEG,32
2025-06-09 12:18:49.391,Raw EEG,29
2025-06-09 12:18:49.400,Raw EEG,29
2025-06-09 12:18:49.403,Raw EEG,29
2025-06-09 12:18:49.406,Raw EEG,29
2025-06-09 12:18:49.410,Raw EEG,32
2025-06-09 12:18:49.416,Raw EEG,29
2025-06-09 12:18:49.420,Raw EEG,32
2025-06-09 12:18:49.424,Raw EEG,32
2025-06-09 12:18:49.433,Raw EEG,32
2025-06-09 12:18:49.437,Raw EEG,32
2025-06-09 12:18:49.441,Raw EEG,32
2025-06-09 12:18:49.449,Raw EEG,32
2025-06-09 12:18:49.453,Raw EEG,32
2025-06-09 12:18:49.458,Raw EEG,32
2025-06-09 12:18:49.470,Raw EEG,32
2025-06-09 12:18:49.474,Raw EEG,32
2025-06-09 12:18:49.477,Raw EEG,32
2025-06-09 12:18:49.482,Raw EEG,32
2025-06-09 12:18:49.485,Raw EEG,32
2025-06-09 12:18:49.488,Raw EEG,32
2025-06-09 12:18:49.492,Raw EEG,32
2025-06-09 12:18:49.496,Raw EEG,29
2025-06-09 12:18:49.501,Raw EEG,32
2025-06-09 12:18:49.504,Raw EEG,32
2025-06-09 12:18:49.507,Raw EEG,32
2025-06-09 12:18:49.512,Raw EEG,32
2025-06-09 12:18:49.516,Raw EEG,32
2025-06-09 12:18:49.519,Raw EEG,32
2025-06-09 12:18:49.523,Raw EEG,32
2025-06-09 12:18:49.527,Raw EEG,32
2025-06-09 12:18:49.535,Raw EEG,32
2025-06-09 12:18:49.539,Raw EEG,29
2025-06-09 12:18:49.543,Raw EEG,32
2025-06-09 12:18:49.550,Raw EEG,32
2025-06-09 12:18:49.554,Raw EEG,32
2025-06-09 12:18:49.559,Raw EEG,29
2025-06-09 12:18:49.567,Raw EEG,32
2025-06-09 12:18:49.572,Raw EEG,32
2025-06-09 12:18:49.576,Raw EEG,32
2025-06-09 12:18:49.582,Raw EEG,32
2025-06-09 12:18:49.586,Raw EEG,32
2025-06-09 12:18:49.589,Raw EEG,32
2025-06-09 12:18:49.592,Raw EEG,32
2025-06-09 12:18:49.597,Raw EEG,32
2025-06-09 12:18:49.602,Raw EEG,32
2025-06-09 12:18:49.605,Raw EEG,32
2025-06-09 12:18:49.608,Raw EEG,32
2025-06-09 12:18:49.611,Raw EEG,32
2025-06-09 12:18:49.616,Raw EEG,32
2025-06-09 12:18:49.620,Raw EEG,32
2025-06-09 12:18:49.624,Raw EEG,32
2025-06-09 12:18:49.629,Raw EEG,32
2025-06-09 12:18:49.633,Raw EEG,32
2025-06-09 12:18:49.637,Raw EEG,32
2025-06-09 12:18:49.640,Raw EEG,32
2025-06-09 12:18:49.643,Raw EEG,32
2025-06-09 12:18:49.649,Raw EEG,32
2025-06-09 12:18:49.653,Raw EEG,32
2025-06-09 12:18:49.656,Raw EEG,32
2025-06-09 12:18:49.660,Raw EEG,29
2025-06-09 12:18:49.667,Raw EEG,32
2025-06-09 12:18:49.671,Raw EEG,32
2025-06-09 12:18:49.674,Raw EEG,32
2025-06-09 12:18:49.678,Raw EEG,32
2025-06-09 12:18:49.682,Raw EEG,32
2025-06-09 12:18:49.686,Raw EEG,32
2025-06-09 12:18:49.689,Raw EEG,32
2025-06-09 12:18:49.692,Raw EEG,32
2025-06-09 12:18:49.699,Raw EEG,32
2025-06-09 12:18:49.702,Raw EEG,32
2025-06-09 12:18:49.705,Raw EEG,32
2025-06-09 12:18:49.708,Raw EEG,32
2025-06-09 12:18:49.712,Raw EEG,32
2025-06-09 12:18:49.716,Raw EEG,32
2025-06-09 12:18:49.719,Raw EEG,32
2025-06-09 12:18:49.723,Raw EEG,32
2025-06-09 12:18:49.727,Raw EEG,32
2025-06-09 12:18:49.735,Raw EEG,32
2025-06-09 12:18:49.738,Raw EEG,32
2025-06-09 12:18:49.741,Raw EEG,32
2025-06-09 12:18:49.745,Raw EEG,32
2025-06-09 12:18:49.749,Raw EEG,32
2025-06-09 12:18:49.752,Raw EEG,32
2025-06-09 12:18:49.756,Raw EEG,32
2025-06-09 12:18:49.759,Raw EEG,32
2025-06-09 12:18:49.763,Raw EEG,32
2025-06-09 12:18:49.767,Raw EEG,32
2025-06-09 12:18:49.770,Raw EEG,32
2025-06-09 12:18:49.773,Raw EEG,29
2025-06-09 12:18:49.777,Raw EEG,32
2025-06-09 12:18:49.781,Raw EEG,32
2025-06-09 12:18:49.785,Raw EEG,32
2025-06-09 12:18:49.789,Raw EEG,32
2025-06-09 12:18:49.792,Raw EEG,32
2025-06-09 12:18:49.799,Raw EEG,32
2025-06-09 12:18:49.803,Raw EEG,32
2025-06-09 12:18:49.806,Raw EEG,32
2025-06-09 12:18:49.809,Raw EEG,32
2025-06-09 12:18:49.814,Raw EEG,32
2025-06-09 12:18:49.818,Raw EEG,32
2025-06-09 12:18:49.821,Raw EEG,32
2025-06-09 12:18:49.825,Raw EEG,32
2025-06-09 12:18:49.833,Raw EEG,32
2025-06-09 12:18:49.836,Raw EEG,32
2025-06-09 12:18:49.839,Raw EEG,32
2025-06-09 12:18:49.843,Raw EEG,32
2025-06-09 12:18:49.848,Raw EEG,32
2025-06-09 12:18:49.851,Raw EEG,32
2025-06-09 12:18:49.855,Raw EEG,32
2025-06-09 12:18:49.858,Raw EEG,32
2025-06-09 12:18:49.866,Raw EEG,32
2025-06-09 12:18:49.870,Raw EEG,32
2025-06-09 12:18:49.874,Raw EEG,32
2025-06-09 12:18:49.877,Raw EEG,32
2025-06-09 12:18:49.882,Raw EEG,32
2025-06-09 12:18:49.887,Raw EEG,32
2025-06-09 12:18:49.890,Raw EEG,32
2025-06-09 12:18:49.893,Raw EEG,32
2025-06-09 12:18:49.898,Raw EEG,32
2025-06-09 12:18:49.901,Raw EEG,32
2025-06-09 12:18:49.905,Raw EEG,32
2025-06-09 12:18:49.908,Raw EEG,32
2025-06-09 12:18:49.912,Raw EEG,32
2025-06-09 12:18:49.917,Raw EEG,32
2025-06-09 12:18:49.920,Raw EEG,32
2025-06-09 12:18:49.923,Raw EEG,32
2025-06-09 12:18:49.927,Raw EEG,32
2025-06-09 12:18:49.935,Raw EEG,32
2025-06-09 12:18:49.939,Raw EEG,32
2025-06-09 12:18:49.942,Raw EEG,32
2025-06-09 12:18:49.946,Raw EEG,32
2025-06-09 12:18:49.951,Raw EEG,32
2025-06-09 12:18:49.954,Raw EEG,32
2025-06-09 12:18:49.957,Raw EEG,32
2025-06-09 12:18:49.962,Raw EEG,32
2025-06-09 12:18:49.968,Raw EEG,32
2025-06-09 12:18:49.971,Raw EEG,32
2025-06-09 12:18:49.974,Raw EEG,32
2025-06-09 12:18:49.978,Raw EEG,32
2025-06-09 12:18:49.982,Raw EEG,32
2025-06-09 12:18:49.986,Raw EEG,32
2025-06-09 12:18:49.989,Raw EEG,32
2025-06-09 12:18:49.992,Raw EEG,32
2025-06-09 12:18:50.004,Raw EEG,29
2025-06-09 12:18:50.007,Raw EEG,32
2025-06-09 12:18:50.012,Raw EEG,32
2025-06-09 12:18:50.016,Raw EEG,32
2025-06-09 12:18:50.019,Raw EEG,32
2025-06-09 12:18:50.022,Raw EEG,32
2025-06-09 12:18:50.025,Raw EEG,29
2025-06-09 12:18:50.030,Raw EEG,29
2025-06-09 12:18:50.033,Raw EEG,32
2025-06-09 12:18:50.037,Raw EEG,29
2025-06-09 12:18:50.040,Raw EEG,29
2025-06-09 12:18:50.043,Raw EEG,32
2025-06-09 12:18:50.048,Raw EEG,32
2025-06-09 12:18:50.051,Raw EEG,32
2025-06-09 12:18:50.054,Raw EEG,32
2025-06-09 12:18:50.058,Raw EEG,32
2025-06-09 12:18:50.064,Attention,0
2025-06-09 12:18:50.069,Meditation,0
2025-06-09 12:18:50.072,Raw EEG,32
2025-06-09 12:18:50.075,Raw EEG,32
2025-06-09 12:18:50.079,Raw EEG,32
2025-06-09 12:18:50.083,Raw EEG,32
2025-06-09 12:18:50.087,Raw EEG,29
2025-06-09 12:18:50.090,Raw EEG,32
2025-06-09 12:18:50.093,Raw EEG,29
2025-06-09 12:18:50.099,Raw EEG,29
2025-06-09 12:18:50.103,Raw EEG,29
2025-06-09 12:18:50.106,Raw EEG,32
2025-06-09 12:18:50.109,Raw EEG,32
2025-06-09 12:18:50.113,Raw EEG,29
2025-06-09 12:18:50.117,Raw EEG,29
2025-06-09 12:18:50.121,Raw EEG,32
2025-06-09 12:18:50.124,Raw EEG,32
2025-06-09 12:18:50.127,Raw EEG,29
2025-06-09 12:18:50.131,Raw EEG,32
2025-06-09 12:18:50.134,Raw EEG,29
2025-06-09 12:18:50.137,Raw EEG,29
2025-06-09 12:18:50.140,Raw EEG,28
2025-06-09 12:18:50.143,Raw EEG,29
2025-06-09 12:18:50.148,Raw EEG,29
2025-06-09 12:18:50.151,Raw EEG,29
2025-06-09 12:18:50.154,Raw EEG,32
2025-06-09 12:18:50.157,Raw EEG,32
2025-06-09 12:18:50.159,Raw EEG,32
2025-06-09 12:18:50.166,Raw EEG,32
2025-06-09 12:18:50.169,Raw EEG,29
2025-06-09 12:18:50.171,Raw EEG,32
2025-06-09 12:18:50.174,Raw EEG,32
2025-06-09 12:18:50.177,Raw EEG,32
2025-06-09 12:18:50.182,Raw EEG,29
2025-06-09 12:18:50.185,Raw EEG,29
2025-06-09 12:18:50.188,Raw EEG,28
2025-06-09 12:18:50.191,Raw EEG,28
2025-06-09 12:18:50.199,Raw EEG,29
2025-06-09 12:18:50.203,Raw EEG,29
2025-06-09 12:18:50.206,Raw EEG,28
2025-06-09 12:18:50.209,Raw EEG,28
2025-06-09 12:18:50.214,Raw EEG,29
2025-06-09 12:18:50.218,Raw EEG,29
2025-06-09 12:18:50.221,Raw EEG,32
2025-06-09 12:18:50.224,Raw EEG,29
2025-06-09 12:18:50.234,Raw EEG,28
2025-06-09 12:18:50.237,Raw EEG,28
2025-06-09 12:18:50.240,Raw EEG,29
2025-06-09 12:18:50.247,Raw EEG,29
2025-06-09 12:18:50.251,Raw EEG,32
2025-06-09 12:18:50.255,Raw EEG,29
2025-06-09 12:18:50.258,Raw EEG,32
2025-06-09 12:18:50.263,Raw EEG,29
2025-06-09 12:18:50.266,Raw EEG,32
2025-06-09 12:18:50.270,Raw EEG,32
2025-06-09 12:18:50.274,Raw EEG,32
2025-06-09 12:18:50.277,Raw EEG,32
2025-06-09 12:18:50.281,Raw EEG,32
2025-06-09 12:18:50.284,Raw EEG,33
2025-06-09 12:18:50.288,Raw EEG,32
2025-06-09 12:18:50.293,Raw EEG,32
2025-06-09 12:18:50.300,Raw EEG,32
2025-06-09 12:18:50.303,Raw EEG,32
2025-06-09 12:18:50.306,Raw EEG,33
2025-06-09 12:18:50.309,Raw EEG,33
2025-06-09 12:18:50.313,Raw EEG,33
2025-06-09 12:18:50.317,Raw EEG,33
2025-06-09 12:18:50.320,Raw EEG,33
2025-06-09 12:18:50.323,Raw EEG,33
2025-06-09 12:18:50.327,Raw EEG,33
